product,acd,final_pnl,sharpe
VEV_4500,4.5,14518.0,0.852777823743195
VEV_4500,3,14518.0,0.852777823743195
VEV_4500,3.5,14518.0,0.852777823743195
VEV_4500,4,14518.0,0.852777823743195
VEV_4500,6,14518.0,0.852777823743195
VEV_4500,6.5,14518.0,0.852777823743195
VEV_4500,5.5,14518.0,0.852777823743195
VEV_4500,5,14518.0,0.852777823743195
VEV_4500,7,14518.0,0.852777823743195
