
[ 145/735] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 54.000 DELTA_Q_ULTRA= 76.000 PnL=   62587.0 ETA= 1939.7s
[ 146/735] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 78.000 PnL=   62736.0 ETA= 1923.2s
[ 147/735] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 53.000 DELTA_Q_ULTRA= 75.000 PnL=   62406.0 ETA= 1906.9s
[ 148/735] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 50.000 DELTA_Q_ULTRA= 74.000 PnL=   62329.0 ETA= 1890.8s
[ 149/735] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 45.000 DELTA_Q_ULTRA= 79.000 PnL=   62862.0 ETA= 1874.9s
[ 150/735] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 78.000 PnL=   62581.0 ETA= 1859.2s
[ 151/735] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 54.000 DELTA_Q_ULTRA= 75.000 PnL=   62247.0 ETA= 1843.7s
[ 152/735] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 77.000 PnL=   62579.0 ETA= 1828.5s
[ 153/735] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 53.000 DELTA_Q_ULTRA= 74.000 PnL=   62362.0 ETA= 1813.4s
[ 154/735] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 50.000 DELTA_Q_ULTRA= 80.000 PnL=   62593.0 ETA= 1798.5s
[ 155/735] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 45.000 DELTA_Q_ULTRA= 78.000 PnL=   62841.0 ETA= 1783.8s
[ 156/735] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 77.000 PnL=   62589.0 ETA= 1769.4s
[ 157/735] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 54.000 DELTA_Q_ULTRA= 74.000 PnL=   62183.0 ETA= 1755.0s
[ 158/735] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 76.000 PnL=   62500.0 ETA= 1740.9s
[ 159/735] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 53.000 DELTA_Q_ULTRA= 80.000 PnL=   62596.0 ETA= 1727.0s
[ 160/735] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 50.000 DELTA_Q_ULTRA= 79.000 PnL=   62593.0 ETA= 1713.2s
[ 161/735] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 45.000 DELTA_Q_ULTRA= 77.000 PnL=   62849.0 ETA= 1699.6s
[ 162/735] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 76.000 PnL=   62720.0 ETA= 1686.2s
[ 163/735] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 54.000 DELTA_Q_ULTRA= 80.000 PnL=   62779.0 ETA= 1672.9s
[ 164/735] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 75.000 PnL=   62354.0 ETA= 1659.8s
[ 165/735] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 53.000 DELTA_Q_ULTRA= 79.000 PnL=   62527.0 ETA= 1646.8s
[ 166/735] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 50.000 DELTA_Q_ULTRA= 78.000 PnL=   62605.0 ETA= 1634.1s
[ 167/735] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 45.000 DELTA_Q_ULTRA= 76.000 PnL=   62879.0 ETA= 1621.4s
[ 168/735] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 75.000 PnL=   62396.0 ETA= 1608.9s
