product,threshold,final_pnl,sharpe
VEV_5400,1.5,13487.0,1.15792623232515
VEV_5400,0.5,6309.0,0.5034543938045706
VEV_5400,0.25,5539.0,0.4402953689964129
VEV_5400,1,10743.0,0.8862951815781195
VEV_5400,3,17388.0,1.715540034623581
VEV_5400,5,11913.0,1.6482097398581148
VEV_5400,2,15316.0,1.3536765770989916
VEV_5400,4,14998.0,1.7035307496930332
VEV_5400,8,0.0,0.0
VEV_5400,16,0.0,0.0
VEV_5400,6,12158.0,2.168979538453959
VEV_5400,12,0.0,0.0
