product,acd,final_pnl,sharpe
HYDROGEL_PACK,6,77404.0,1.8209095368261494
HYDROGEL_PACK,7.5,77404.0,1.8209095368261494
HYDROGEL_PACK,6.5,77404.0,1.8209095368261494
HYDROGEL_PACK,7,77404.0,1.8209095368261494
HYDROGEL_PACK,8.5,111659.0,1.8021097350501336
HYDROGEL_PACK,9.5,109856.0,1.7584417874792315
HYDROGEL_PACK,9,109856.0,1.7584417874792315
HYDROGEL_PACK,8,110441.0,1.786838579987652
HYDROGEL_PACK,10,109856.0,1.7584417874792315
